sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-17_20-31-23_entity_number_400,0,161,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d59a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,162,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151afad0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,163,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413feb980>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,164,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132a9340>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,165,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414077c80>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,166,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414077da0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,167,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41328cce0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,168,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4140761b0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,169,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb0260>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,170,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d6120>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,171,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d6060>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,172,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fe98b0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,173,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151ae990>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,174,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414068c20>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,175,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41328f4d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,176,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414076810>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,177,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132a9eb0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,178,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d3380>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,179,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41328d850>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,180,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132a9400>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,181,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d3320>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,182,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d3260>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,183,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d6fc0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,184,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d28a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,185,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414068c80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,186,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414014380>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,187,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d4920>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,188,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151ae0f0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,189,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151ac6e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,190,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d3020>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,191,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414068ce0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,192,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fe8590>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,193,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c07d0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,194,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c29f0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,195,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41406baa0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,196,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb3860>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,197,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d76e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,198,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d1a60>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,199,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb1d00>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,200,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41328f710>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,201,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d6240>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,202,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4140741a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,203,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414016180>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,204,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4140762d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,205,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fe84d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,206,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414015f40>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,207,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151ac320>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,208,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c27b0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,209,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c1730>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,210,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d6d80>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,211,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d2660>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,212,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132a8470>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,213,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c28d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,214,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414014890>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,215,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d0b90>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,216,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c3ce0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,217,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414076870>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,218,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414016870>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,219,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d32c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,220,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d3830>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,221,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d0a10>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,222,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb3bc0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,223,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d33e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,224,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d7980>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,225,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151af5c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,226,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d1c40>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,227,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4140162d0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,228,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb3800>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,229,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fe8da0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,230,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132a8d10>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,231,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414077aa0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,232,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb3b00>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,233,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb1940>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,234,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb3740>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,235,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41328ecf0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,236,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb0440>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,237,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c0d40>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,238,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fe8410>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,239,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb2540>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,240,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414014b90>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,241,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d2d80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,242,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c3aa0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,243,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41406bbc0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,244,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d6360>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,245,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c3110>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,246,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41328cc80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,247,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fe8d40>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,248,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414014bf0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,249,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414068800>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,250,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4140746e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,251,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c2810>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,252,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4140756a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,253,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414016b40>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,254,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414017380>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,255,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fe8530>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,256,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132c1a30>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,257,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414074740>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,258,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fb1a60>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,259,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132a83b0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,260,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d6510>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,261,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414076570>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,262,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151ae930>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,263,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d0e30>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,264,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132d30e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,265,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41328d220>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,266,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132ab200>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,267,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151d5c40>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-17_20-31-23_entity_number_400,0,268,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414074ce0>>,Zr12_AA,,MC_free_carboxylates,,,
