sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-19_12-35_646289.0,0,1362,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd96b320>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1363,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd0e5a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1364,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcefb00>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1365,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcbb020>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1366,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdead700>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1367,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7999a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1368,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf426c0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1369,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdda5460>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1370,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd84c3e0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1371,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd408c0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1372,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc38c80>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1373,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcb8f20>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1374,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9f4500>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1375,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd82a960>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1376,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0c78c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1377,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda50200>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1378,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cddc6cc0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1379,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc968a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1380,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd969b20>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1381,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbcea20>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1382,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde55280>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1383,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd82acc0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1384,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7af080>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1385,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb72420>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1386,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7750a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1387,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6f2720>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1388,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce012ea0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1389,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde563c0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1390,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcbbce0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1391,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0a7d40>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1392,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda14ec0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1393,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd775880>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1394,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7ed760>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1395,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdafce00>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1396,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdad7260>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1397,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdab1940>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1398,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cddc4380>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1399,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde7f920>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1400,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd84f020>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1401,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdac84a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1402,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdafffe0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1403,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd754800>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1404,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda14380>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1405,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda356a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1406,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd437a0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1407,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd29520>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1408,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8cbc20>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1409,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6512e0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1410,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbe25a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1411,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8b3800>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1412,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde1db80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1413,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc96e40>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1414,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda35ca0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1415,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd808b00>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1416,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6f3f20>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1417,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda705c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1418,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7ef320>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1419,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce011fa0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1420,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8b0200>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1421,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd829760>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1422,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdecc0e0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1423,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc96ae0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1424,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde91ac0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1425,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd90cb00>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1426,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc24140>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1427,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8b2900>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1428,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd92a240>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1429,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cddff3e0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1430,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb5cf80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1431,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd84da0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1432,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6f2540>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1433,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd96a600>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1434,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd94aa80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1435,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbe2fc0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1436,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdee6d20>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1437,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8b1700>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1438,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0694c0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1439,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc26000>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1440,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7ee900>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1441,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd5de5a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1442,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd968380>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1443,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd90f980>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1444,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbfe660>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1445,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda37080>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1446,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda362a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1447,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd43680>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1448,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde3e9c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1449,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6cbe60>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1450,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8b1460>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1451,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde91820>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1452,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdeae6c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1453,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9cbb00>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1454,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda71640>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1455,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd0ff80>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1456,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdee5b80>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1457,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdda6a20>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1458,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdafeba0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1459,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9c8680>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1460,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd737500>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1461,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7aff20>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1462,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc3a9c0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1463,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6051c0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1464,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc596a0>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1465,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdab3e00>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1466,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdad5880>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1467,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd84ce0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1468,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc96cc0>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1469,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc24740>>,Zr12_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1470,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc94920>>,Zr6_AA,,MC_free_carboxylates,,,
assembly_2025-11-19_12-35_646289.0,0,1471,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc24560>>,Zr12_AA,,MC_free_carboxylates,,,
